ID,Week,Environment,Generation,N0,Census,Person,Setup.Order,Addition,Last.addition,Proportion.new
540,36,0.95,1,20,14,MCC,6,0,20,1
541,36,1.32,1,10,11,MJK,7,10,10,1
542,36,0.95,1,10,14,MJK,7,10,10,1
543,36,0.857,1,10,7,MJK,7,10,10,1
544,36,0.95,1,10,6,MJK,7,10,10,1
545,36,1.135,1,10,13,MJK,7,10,10,1
546,36,0.857,1,10,4,MJK,7,10,10,1
547,36,0.672,1,10,9,MJK,7,10,10,1
548,36,1.228,1,10,10,MJK,7,10,10,1
549,36,1.32,1,10,15,MJK,7,10,10,1
550,36,1.042,1,10,12,MJK,7,10,10,1
551,36,1.042,1,10,15,CDW,8,10,10,1
552,36,0.857,1,10,9,CDW,8,10,10,1
553,36,1.135,1,10,3,CDW,8,10,10,1
554,36,0.857,1,10,16,CDW,8,10,10,1
555,36,1.228,1,10,13,CDW,8,10,10,1
556,36,1.042,1,10,7,CDW,8,10,10,1
557,36,0.857,1,10,9,CDW,8,10,10,1
558,36,1.135,1,10,5,CDW,8,10,10,1
559,36,0.765,1,10,0,CDW,8,10,10,1
560,36,1.042,1,10,9,CDW,8,10,10,1
561,36,1.042,1,10,4,CDW,9,10,10,1
562,36,1.135,1,10,10,CDW,9,10,10,1
563,36,0.857,1,10,6,CDW,9,10,10,1
564,36,0.58,1,10,7,CDW,9,10,10,1
565,36,0.95,1,10,14,CDW,9,10,10,1
566,36,0.672,1,10,9,CDW,9,10,10,1
567,36,0.857,1,10,16,CDW,9,10,10,1
568,36,1.228,1,10,5,CDW,9,10,10,1
569,36,1.228,1,10,8,CDW,9,10,10,1
570,36,0.765,1,10,7,CDW,9,10,10,1
571,36,0.95,1,10,16,MJK,10,10,10,1
572,36,0.95,1,10,7,MJK,10,10,10,1
573,36,0.95,1,10,15,MJK,10,10,10,1
574,36,0.95,1,10,16,MJK,10,10,10,1
575,36,0.95,1,10,19,MJK,10,10,10,1
576,36,0.95,1,10,3,MJK,10,10,10,1
577,36,0.95,1,10,6,MJK,10,10,10,1
578,36,0.95,1,10,8,MJK,10,10,10,1
579,36,0.95,1,10,15,MJK,10,10,10,1
580,36,0.95,1,10,16,MJK,10,10,10,1
581,36,0.95,1,10,11,MJK,11,10,10,1
582,36,0.95,1,10,15,MJK,11,10,10,1
583,36,0.95,1,10,18,MJK,11,10,10,1
584,36,0.95,1,10,15,MJK,11,10,10,1
585,36,0.95,1,10,4,MJK,11,10,10,1
586,36,0.95,1,10,14,MJK,11,10,10,1
587,36,0.95,1,10,6,MJK,11,10,10,1
588,36,0.95,1,10,9,MJK,11,10,10,1
589,36,0.95,1,10,13,MJK,11,10,10,1
590,36,0.95,1,10,1,MJK,11,10,10,1
591,36,0.95,1,10,1,MJK,12,10,10,1
592,36,0.95,1,10,2,MJK,12,10,10,1
593,36,0.95,1,10,24,MJK,12,10,10,1
594,36,0.95,1,10,15,MJK,12,10,10,1
595,36,0.95,1,10,4,MJK,12,10,10,1
596,36,0.95,1,10,8,MJK,12,10,10,1
597,36,0.95,1,10,7,MJK,12,10,10,1
598,36,0.95,1,10,1,MJK,12,10,10,1
599,36,0.95,1,10,18,MJK,12,10,10,1
600,36,0.95,1,10,4,MJK,12,10,10,1
601,36,0.765,1,5,0,MJK,13,5,5,1
602,36,0.765,1,5,6,MJK,13,5,5,1
603,36,1.228,1,5,5,MJK,13,5,5,1
604,36,0.95,1,5,0,MJK,13,5,5,1
605,36,1.135,1,5,6,MJK,13,5,5,1
606,36,0.765,1,5,2,MJK,13,5,5,1
607,36,0.95,1,5,7,MJK,13,5,5,1
608,36,1.32,1,5,4,MJK,13,5,5,1
609,36,0.95,1,5,5,MJK,13,5,5,1
610,36,1.042,1,5,4,MJK,13,5,5,1
611,36,1.135,1,5,2,MJK,14,5,5,1
612,36,1.228,1,5,11,MJK,14,5,5,1
613,36,0.857,1,5,5,MJK,14,5,5,1
614,36,1.135,1,5,2,MJK,14,5,5,1
615,36,1.135,1,5,3,MJK,14,5,5,1
616,36,0.857,1,5,6,MJK,14,5,5,1
617,36,0.857,1,5,8,MJK,14,5,5,1
618,36,1.135,1,5,15,MJK,14,5,5,1
619,36,1.32,1,5,1,MJK,14,5,5,1
620,36,0.765,1,5,7,MJK,14,5,5,1
621,36,1.32,1,5,0,MJK,15,5,5,1
622,36,0.95,1,5,2,MJK,15,5,5,1
623,36,1.042,1,5,7,MJK,15,5,5,1
624,36,0.765,1,5,6,MJK,15,5,5,1
625,36,0.672,1,5,7,MJK,15,5,5,1
626,36,1.042,1,5,10,MJK,15,5,5,1
627,36,1.042,1,5,3,MJK,15,5,5,1
628,36,0.95,1,5,2,MJK,15,5,5,1
629,36,1.228,1,5,11,MJK,15,5,5,1
630,36,1.32,1,5,16,MJK,15,5,5,1
631,36,0.95,1,5,8,MJK,16,5,5,1
632,36,0.95,1,5,18,MJK,16,5,5,1
633,36,0.95,1,5,0,MJK,16,5,5,1
634,36,0.95,1,5,1,MJK,16,5,5,1
635,36,0.95,1,5,3,MJK,16,5,5,1
636,36,0.95,1,5,0,MJK,16,5,5,1
637,36,0.95,1,5,17,MJK,16,5,5,1
638,36,0.95,1,5,17,MJK,16,5,5,1
639,36,0.95,1,5,6,MJK,16,5,5,1
640,36,0.95,1,5,5,MJK,16,5,5,1
641,36,0.95,1,5,0,MCC,17,5,5,1
642,36,0.95,1,5,5,MCC,17,5,5,1
643,36,0.95,1,5,4,MCC,17,5,5,1
644,36,0.95,1,5,5,MCC,17,5,5,1
645,36,0.95,1,5,3,MCC,17,5,5,1
646,36,0.95,1,5,1,MCC,17,5,5,1
647,36,0.95,1,5,2,MCC,17,5,5,1
648,36,0.95,1,5,2,MCC,17,5,5,1
649,36,0.95,1,5,3,MCC,17,5,5,1
650,36,0.95,1,5,7,MCC,17,5,5,1
651,36,0.95,1,5,10,MCC,18,5,5,1
652,36,0.95,1,5,4,MCC,18,5,5,1
653,36,0.95,1,5,2,MCC,18,5,5,1
654,36,0.95,1,5,4,MCC,18,5,5,1
655,36,0.95,1,5,11,MCC,18,5,5,1
656,36,0.95,1,5,4,MCC,18,5,5,1
657,36,0.95,1,5,6,MCC,18,5,5,1
658,36,0.95,1,5,0,MCC,18,5,5,1
659,36,0.95,1,5,5,MCC,18,5,5,1
660,36,0.95,1,5,6,MCC,18,5,5,1
661,36,1.135,1,4,13,MJK,19,4,4,1
662,36,1.042,1,4,8,MJK,19,4,4,1
663,36,1.135,1,4,3,MJK,19,4,4,1
664,36,1.135,1,4,10,MJK,19,4,4,1
665,36,1.228,1,4,4,MJK,19,4,4,1
666,36,1.32,1,4,8,MJK,19,4,4,1
667,36,0.857,1,4,3,MJK,19,4,4,1
668,36,0.95,1,4,3,MJK,19,4,4,1
669,36,0.765,1,4,4,MJK,19,4,4,1
670,36,1.228,1,4,10,MJK,19,4,4,1
671,36,1.32,1,4,5,MJK,20,4,4,1
672,36,1.042,1,4,0,MJK,20,4,4,1
673,36,0.765,1,4,12,MJK,20,4,4,1
674,36,1.135,1,4,0,MJK,20,4,4,1
675,36,1.135,1,4,2,MJK,20,4,4,1
676,36,0.857,1,4,3,MJK,20,4,4,1
677,36,0.672,1,4,6,MJK,20,4,4,1
678,36,0.95,1,4,7,MJK,20,4,4,1
679,36,1.135,1,4,4,MJK,20,4,4,1
680,36,1.228,1,4,5,MJK,20,4,4,1
681,36,0.95,1,4,5,MCC,21,4,4,1
682,36,1.228,1,4,4,MCC,21,4,4,1
683,36,0.672,1,4,2,MCC,21,4,4,1
684,36,1.228,1,4,3,MCC,21,4,4,1
685,36,0.672,1,4,4,MCC,21,4,4,1
686,36,0.765,1,4,7,MCC,21,4,4,1
687,36,0.95,1,4,9,MCC,21,4,4,1
688,36,0.857,1,4,2,MCC,21,4,4,1
689,36,1.042,1,4,4,MCC,21,4,4,1
690,36,0.765,1,4,14,MCC,21,4,4,1
691,36,0.95,1,4,2,MCC,22,4,4,1
692,36,0.95,1,4,13,MCC,22,4,4,1
693,36,0.95,1,4,3,MCC,22,4,4,1
694,36,0.95,1,4,4,MCC,22,4,4,1
695,36,0.95,1,4,0,MCC,22,4,4,1
696,36,0.95,1,4,4,MCC,22,4,4,1
697,36,0.95,1,4,7,MCC,22,4,4,1
698,36,0.95,1,4,1,MCC,22,4,4,1
699,36,0.95,1,4,6,MCC,22,4,4,1
700,36,0.95,1,4,7,MCC,22,4,4,1
701,36,0.95,1,4,0,CDW,23,4,4,1
702,36,0.95,1,4,5,CDW,23,4,4,1
703,36,0.95,1,4,5,CDW,23,4,4,1
704,36,0.95,1,4,2,CDW,23,4,4,1
705,36,0.95,1,4,0,CDW,23,4,4,1
706,36,0.95,1,4,3,CDW,23,4,4,1
707,36,0.95,1,4,3,CDW,23,4,4,1
708,36,0.95,1,4,5,CDW,23,4,4,1
709,36,0.95,1,4,4,CDW,23,4,4,1
710,36,0.95,1,4,7,CDW,23,4,4,1
711,36,0.95,1,4,2,MJK,24,4,4,1
712,36,0.95,1,4,4,MJK,24,4,4,1
713,36,0.95,1,4,7,MJK,24,4,4,1
714,36,0.95,1,4,6,MJK,24,4,4,1
715,36,0.95,1,4,2,MJK,24,4,4,1
716,36,0.95,1,4,1,MJK,24,4,4,1
717,36,0.95,1,4,11,MJK,24,4,4,1
718,36,0.95,1,4,13,MJK,24,4,4,1
719,36,0.95,1,4,6,MJK,24,4,4,1
720,36,0.95,1,4,4,MJK,24,4,4,1
721,36,1.042,1,20,20,MJK,1,0,20,1
722,36,0.765,1,20,14,MJK,1,0,20,1
723,36,1.228,1,20,18,MJK,1,0,20,1
724,36,1.32,1,20,24,MJK,1,0,20,1
725,36,0.765,1,20,11,MJK,1,0,20,1
726,36,1.228,1,20,17,MJK,1,0,20,1
727,36,1.228,1,20,25,MJK,1,0,20,1
728,36,1.135,1,20,16,MJK,1,0,20,1
729,36,0.765,1,20,12,MJK,1,0,20,1
730,36,1.042,1,20,17,MJK,1,0,20,1
731,36,0.58,1,20,10,MS,2,0,20,1
732,36,0.95,1,20,23,MS,2,0,20,1
733,36,1.042,1,20,13,MS,2,0,20,1
734,36,1.135,1,20,18,MS,2,0,20,1
735,36,1.228,1,20,15,MS,2,0,20,1
736,36,0.95,1,20,28,MS,2,0,20,1
737,36,0.58,1,20,18,MS,2,0,20,1
738,36,1.042,1,20,21,MS,2,0,20,1
739,36,1.32,1,20,21,MS,2,0,20,1
740,36,1.32,1,20,26,MS,2,0,20,1
741,36,0.765,1,20,18,MS,3,0,20,1
742,36,0.672,1,20,14,MS,3,0,20,1
743,36,0.95,1,20,20,MS,3,0,20,1
744,36,0.95,1,20,21,MS,3,0,20,1
745,36,0.95,1,20,20,MS,3,0,20,1
746,36,1.32,1,20,24,MS,3,0,20,1
747,36,1.135,1,20,11,MS,3,0,20,1
748,36,1.32,1,20,19,MS,3,0,20,1
749,36,0.765,1,20,11,MS,3,0,20,1
750,36,0.857,1,20,14,MS,3,0,20,1
751,36,0.95,1,20,29,MJK,4,0,20,1
752,36,0.95,1,20,10,MJK,4,0,20,1
753,36,0.95,1,20,22,MJK,4,0,20,1
754,36,0.95,1,20,15,MJK,4,0,20,1
755,36,0.95,1,20,10,MJK,4,0,20,1
756,36,0.95,1,20,14,MJK,4,0,20,1
757,36,0.95,1,20,19,MJK,4,0,20,1
758,36,0.95,1,20,14,MJK,4,0,20,1
759,36,0.95,1,20,13,MJK,4,0,20,1
760,36,0.95,1,20,18,MJK,4,0,20,1
761,36,0.95,1,20,10,MS,5,0,20,1
762,36,0.95,1,20,25,MS,5,0,20,1
763,36,0.95,1,20,19,MS,5,0,20,1
764,36,0.95,1,20,15,MS,5,0,20,1
765,36,0.95,1,20,17,MS,5,0,20,1
766,36,0.95,1,20,18,MS,5,0,20,1
767,36,0.95,1,20,13,MS,5,0,20,1
768,36,0.95,1,20,22,MS,5,0,20,1
769,36,0.95,1,20,14,MS,5,0,20,1
770,36,0.95,1,20,32,MS,5,0,20,1
771,36,0.95,1,20,18,MS,6,0,20,1
772,36,0.95,1,20,20,MS,6,0,20,1
773,36,0.95,1,20,10,MS,6,0,20,1
774,36,0.95,1,20,16,MS,6,0,20,1
775,36,0.95,1,20,10,MS,6,0,20,1
776,36,0.95,1,20,9,MS,6,0,20,1
777,36,0.95,1,20,26,MS,6,0,20,1
778,36,0.95,1,20,17,MS,6,0,20,1
779,36,0.95,1,20,11,MS,6,0,20,1
780,36,0.95,1,20,12,MS,6,0,20,1
781,36,0.765,1,10,11,MJK,7,10,10,1
782,36,0.857,1,10,2,MJK,7,10,10,1
783,36,1.042,1,10,1,MJK,7,10,10,1
784,36,0.857,1,10,14,MJK,7,10,10,1
785,36,1.042,1,10,15,MJK,7,10,10,1
786,36,0.765,1,10,9,MJK,7,10,10,1
787,36,0.95,1,10,25,MJK,7,10,10,1
788,36,1.042,1,10,11,MJK,7,10,10,1
789,36,1.228,1,10,9,MJK,7,0,10,1
790,36,0.95,1,10,16,MJK,7,0,10,1
791,36,0.857,1,10,16,MJK,8,10,10,1
792,36,1.135,1,10,11,MJK,8,10,10,1
793,36,1.32,1,10,20,MJK,8,10,10,1
794,36,0.672,1,10,11,MJK,8,10,10,1
795,36,1.135,1,10,10,MJK,8,10,10,1
796,36,0.857,1,10,9,MJK,8,10,10,1
797,36,1.228,1,10,20,MJK,8,10,10,1
798,36,1.135,1,10,15,MJK,8,10,10,1
799,36,1.228,1,10,9,MJK,8,10,10,1
800,36,0.765,1,10,10,MJK,8,10,10,1
801,36,0.857,1,10,13,MS,9,10,10,1
802,36,1.042,1,10,6,MS,9,10,10,1
803,36,1.32,1,10,15,MS,9,10,10,1
804,36,1.135,1,10,13,MS,9,10,10,1
805,36,0.95,1,10,20,MS,9,10,10,1
806,36,0.857,1,10,12,MS,9,10,10,1
807,36,0.857,1,10,11,MS,9,10,10,1
808,36,0.857,1,10,10,MS,9,10,10,1
809,36,1.228,1,10,10,MS,9,10,10,1
810,36,1.228,1,10,12,MS,9,0,10,1
811,36,0.95,1,10,16,MS,10,10,10,1
812,36,0.95,1,10,9,MS,10,10,10,1
813,36,0.95,1,10,8,MS,10,10,10,1
814,36,0.95,1,10,9,MS,10,10,10,1
815,36,0.95,1,10,16,MS,10,10,10,1
816,36,0.95,1,10,12,MS,10,10,10,1
817,36,0.95,1,10,6,MS,10,10,10,1
818,36,0.95,1,10,5,MS,10,10,10,1
819,36,0.95,1,10,1,MS,10,10,10,1
820,36,0.95,1,10,19,MS,10,10,10,1
821,36,0.95,1,10,7,MS,11,10,10,1
822,36,0.95,1,10,6,MS,11,10,10,1
823,36,0.95,1,10,3,MS,11,10,10,1
824,36,0.95,1,10,26,MS,11,10,10,1
825,36,0.95,1,10,13,MS,11,10,10,1
826,36,0.95,1,10,10,MS,11,10,10,1
827,36,0.95,1,10,14,MS,11,10,10,1
828,36,0.95,1,10,8,MS,11,10,10,1
829,36,0.95,1,10,10,MS,11,0,10,1
830,36,0.95,1,10,11,MS,11,0,10,1
831,36,0.95,1,10,25,MS,12,10,10,1
832,36,0.95,1,10,7,MS,12,10,10,1
833,36,0.95,1,10,9,MS,12,10,10,1
834,36,0.95,1,10,11,MS,12,10,10,1
835,36,0.95,1,10,9,MS,12,10,10,1
836,36,0.95,1,10,7,MS,12,10,10,1
837,36,0.95,1,10,19,MS,12,10,10,1
838,36,0.95,1,10,12,MS,12,10,10,1
839,36,0.95,1,10,14,MS,12,0,10,1
840,36,0.95,1,10,19,MS,12,0,10,1
841,36,1.042,1,5,1,MJK,13,5,5,1
842,36,1.228,1,5,3,MJK,13,5,5,1
843,36,1.228,1,5,4,MJK,13,5,5,1
844,36,1.228,1,5,0,MJK,13,5,5,1
845,36,0.672,1,5,13,MJK,13,5,5,1
846,36,1.32,1,5,7,MJK,13,5,5,1
847,36,1.042,1,5,0,MJK,13,5,5,1
848,36,1.135,1,5,6,MJK,13,5,5,1
849,36,1.228,1,5,1,MJK,13,5,5,1
850,36,0.857,1,5,1,MJK,13,5,5,1
851,36,0.95,1,5,7,MJK,14,5,5,1
852,36,1.135,1,5,5,MJK,14,5,5,1
853,36,0.765,1,5,11,MJK,14,5,5,1
854,36,0.857,1,5,5,MJK,14,5,5,1
855,36,1.228,1,5,6,MJK,14,5,5,1
856,36,1.042,1,5,5,MJK,14,5,5,1
857,36,1.32,1,5,3,MJK,14,5,5,1
858,36,0.672,1,5,1,MJK,14,5,5,1
859,36,0.672,1,5,3,MJK,14,5,5,1
860,36,0.58,1,5,7,MJK,14,5,5,1
861,36,1.042,1,5,5,MJK,15,5,5,1
862,36,0.672,1,5,8,MJK,15,5,5,1
863,36,0.857,1,5,0,MJK,15,5,5,1
864,36,1.135,1,5,0,MJK,15,5,5,1
865,36,1.042,1,5,12,MJK,15,5,5,1
866,36,0.95,1,5,7,MJK,15,5,5,1
867,36,0.672,1,5,5,MJK,15,5,5,1
868,36,0.95,1,5,1,MJK,15,5,5,1
869,36,0.857,1,5,0,MJK,15,5,5,1
870,36,1.228,1,5,5,MJK,15,5,5,1
871,36,0.95,1,5,0,MJK,16,5,5,1
872,36,0.95,1,5,3,MJK,16,5,5,1
873,36,0.95,1,5,12,MJK,16,5,5,1
874,36,0.95,1,5,4,MJK,16,5,5,1
875,36,0.95,1,5,6,MJK,16,5,5,1
876,36,0.95,1,5,9,MJK,16,5,5,1
877,36,0.95,1,5,5,MJK,16,5,5,1
878,36,0.95,1,5,3,MJK,16,5,5,1
879,36,0.95,1,5,5,MJK,16,5,5,1
880,36,0.95,1,5,6,MJK,16,5,5,1
881,36,0.95,1,5,0,MJK,16,5,5,1
882,36,0.95,1,5,1,MJK,16,5,5,1
883,36,0.95,1,5,0,MJK,16,5,5,1
884,36,0.95,1,5,5,MJK,16,5,5,1
885,36,0.95,1,5,1,MJK,16,5,5,1
901,36,1.135,1,4,2,MJK,17,4,4,1
902,36,0.672,1,4,2,MJK,17,4,4,1
903,36,0.672,1,4,2,MJK,17,4,4,1
904,36,0.672,1,4,7,MJK,17,4,4,1
905,36,0.58,1,4,4,MJK,17,4,4,1
906,36,0.857,1,4,5,MJK,17,4,4,1
907,36,1.228,1,4,0,MJK,17,4,4,1
908,36,1.042,1,4,5,MJK,17,4,4,1
909,36,1.135,1,4,8,MJK,17,4,4,1
910,36,1.32,1,4,9,MJK,17,4,4,1
911,36,1.042,1,4,10,MJK,17,4,4,1
912,36,1.042,1,4,8,MJK,17,4,4,1
913,36,0.857,1,4,1,MJK,17,4,4,1
914,36,1.135,1,4,4,MJK,17,4,4,1
915,36,0.765,1,4,1,MJK,17,4,4,1
916,36,1.228,1,4,6,MJK,17,4,4,1
917,36,0.95,1,4,11,MJK,17,4,4,1
931,36,0.95,1,4,0,MJK,18,4,4,1
932,36,0.95,1,4,6,MJK,18,4,4,1
933,36,0.95,1,4,2,MJK,18,4,4,1
934,36,0.95,1,4,9,MJK,18,4,4,1
935,36,0.95,1,4,4,MJK,18,4,4,1
936,36,0.95,1,4,1,MJK,18,4,4,1
937,36,0.95,1,4,5,MJK,18,4,4,1
938,36,0.95,1,4,0,MJK,18,4,4,1
939,36,0.95,1,4,0,MJK,18,4,4,1
940,36,0.95,1,4,0,MJK,18,4,4,1
941,36,0.95,1,4,3,MJK,18,4,4,1
942,36,0.95,1,4,11,MJK,18,4,4,1
943,36,0.95,1,4,0,MJK,18,4,4,1
944,36,0.95,1,4,1,MJK,18,4,4,1
945,36,0.95,1,4,0,MJK,18,4,4,1
1,40,0.58,2,8,19,MJK,10,0,0,0
2,40,1.228,2,15,29,MJK,10,0,0,0
3,40,1.228,2,10,16,MJK,10,0,0,0
4,40,1.135,2,12,29,MJK,10,0,0,0
5,40,1.135,2,8,17,MJK,10,0,0,0
6,40,0.857,2,22,15,MJK,10,0,0,0
7,40,1.32,2,16,49,MJK,10,0,0,0
8,40,0.672,2,19,17,MJK,10,0,0,0
9,40,1.042,2,14,27,MJK,10,0,0,0
10,40,0.58,2,16,33,MJK,10,0,0,0
11,40,1.228,2,16,48,MJK,17,0,0,0
12,40,1.228,2,20,65,MJK,17,0,0,0
13,40,0.765,2,3,6,MJK,17,0,0,0
14,40,1.042,2,1,0,MJK,17,0,0,0
15,40,1.32,2,7,0,MJK,17,0,0,0
16,40,0.672,2,13,23,MJK,17,0,0,0
17,40,0.857,2,7,36,MJK,17,0,0,0
18,40,0.95,2,15,14,MJK,17,0,0,0
19,40,1.042,2,9,7,MJK,17,0,0,0
20,40,1.228,2,17,25,MJK,17,0,0,0
21,40,0.95,2,15,45,MJK,22,0,0,0
22,40,0.95,2,9,38,MJK,22,0,0,0
23,40,0.58,2,10,19,MJK,22,0,0,0
24,40,0.95,2,4,14,MJK,22,0,0,0
25,40,1.042,2,7,16,MJK,22,0,0,0
26,40,0.765,2,12,55,MJK,22,0,0,0
27,40,1.32,2,10,30,MJK,22,0,0,0
28,40,1.135,2,4,13,MJK,22,0,0,0
29,40,0.95,2,21,61,MJK,22,0,0,0
30,40,1.042,2,10,29,MJK,22,0,0,0
31,40,0.95,2,14,28,MJK,9,0,0,0
32,40,0.95,2,19,27,MJK,9,0,0,0
33,40,0.95,2,25,36,MJK,9,0,0,0
34,40,0.95,2,13,19,MJK,9,0,0,0
35,40,0.95,2,4,0,MJK,9,0,0,0
36,40,0.95,2,12,17,MJK,9,0,0,0
37,40,0.95,2,13,28,MJK,9,0,0,0
38,40,0.95,2,10,23,MJK,9,0,0,0
39,40,0.95,2,19,41,MJK,9,0,0,0
40,40,0.95,2,10,26,MJK,9,0,0,0
41,40,0.95,2,4,17,MJK,18,0,0,0
42,40,0.95,2,16,38,MJK,18,0,0,0
43,40,0.95,2,14,21,MJK,18,0,0,0
44,40,0.95,2,22,60,MJK,18,0,0,0
45,40,0.95,2,16,39,MJK,18,0,0,0
46,40,0.95,2,17,16,MJK,18,0,0,0
47,40,0.95,2,4,9,MJK,18,0,0,0
48,40,0.95,2,20,39,MJK,18,0,0,0
49,40,0.95,2,13,39,MJK,18,0,0,0
50,40,0.95,2,6,16,MJK,18,0,0,0
51,40,0.95,2,18,52,MJK,12,0,0,0
52,40,0.95,2,10,43,MJK,12,0,0,0
53,40,0.95,2,18,24,MJK,12,0,0,0
54,40,0.95,2,18,48,MJK,12,0,0,0
55,40,0.95,2,16,15,MJK,12,0,0,0
56,40,0.95,2,12,58,MJK,12,0,0,0
57,40,0.95,2,6,57,MJK,12,0,0,0
58,40,0.95,2,16,24,MJK,12,0,0,0
59,40,0.95,2,17,27,MJK,12,0,0,0
60,40,0.95,2,13,22,MJK,12,0,0,0
61,40,1.042,2,20,27,MJK,8,0,10,0.5
62,40,0.765,2,22,51,MJK,8,0,10,0.454545455
63,40,0.672,2,10,6,MJK,8,0,10,1
64,40,1.042,2,10,9,MJK,8,0,10,1
65,40,0.58,2,21,33,MJK,8,0,10,0.476190476
66,40,1.32,2,12,6,MJK,8,0,10,0.833333333
67,40,0.765,2,11,7,MJK,8,0,10,0.909090909
68,40,1.32,2,14,8,MJK,8,0,10,0.714285714
69,40,1.32,2,19,35,MJK,8,0,10,0.526315789
70,40,1.228,2,13,30,MJK,8,0,10,0.769230769
71,40,0.672,2,24,34,MJK,14,0,10,0.416666667
72,40,1.32,2,15,28,MJK,14,0,10,0.666666667
73,40,0.765,2,22,7,MJK,14,0,10,0.454545455
74,40,1.042,2,16,21,MJK,14,0,10,0.625
75,40,0.672,2,10,10,MJK,14,0,10,1
76,40,0.58,2,15,29,MJK,14,0,10,0.666666667
77,40,0.95,2,16,20,MJK,14,0,10,0.625
78,40,1.135,2,13,27,MJK,14,0,10,0.769230769
79,40,1.228,2,13,19,MJK,14,0,10,0.769230769
80,40,1.042,2,17,14,MJK,14,0,10,0.588235294
81,40,1.32,2,5,11,MJK,23,10,0,0
82,40,0.672,2,4,12,MJK,23,10,0,0
83,40,0.672,2,7,13,MJK,23,10,0,0
84,40,0.672,2,3,2,MJK,23,10,0,0
85,40,1.135,2,3,0,MJK,23,10,0,0
86,40,1.135,2,7,21,MJK,23,10,0,0
87,40,0.95,2,6,9,MJK,23,10,0,0
88,40,1.32,2,5,8,MJK,23,10,0,0
89,40,0.765,2,4,13,MJK,23,10,0,0
90,40,1.228,2,2,0,MJK,23,10,0,0
91,40,0.95,2,13,26,MJK,5,0,10,0.769230769
92,40,0.95,2,17,45,MJK,5,0,10,0.588235294
93,40,0.95,2,13,18,MJK,5,0,10,0.769230769
94,40,0.95,2,11,25,MJK,5,0,10,0.909090909
95,40,0.95,2,12,16,MJK,5,0,10,0.833333333
96,40,0.95,2,18,38,MJK,5,0,10,0.555555556
97,40,0.95,2,12,24,MJK,5,0,10,0.833333333
98,40,0.95,2,16,35,MJK,5,0,10,0.625
99,40,0.95,2,21,49,MJK,5,0,10,0.476190476
100,40,0.95,2,17,26,MJK,5,0,10,0.588235294
101,40,0.95,2,16,48,MJK,19,0,10,0.625
102,40,0.95,2,11,18,MJK,19,0,10,0.909090909
103,40,0.95,2,14,13,MJK,19,0,10,0.714285714
104,40,0.95,2,19,22,MJK,19,0,10,0.526315789
105,40,0.95,2,19,54,MJK,19,0,10,0.526315789
106,40,0.95,2,18,23,MJK,19,0,10,0.555555556
107,40,0.95,2,14,19,MJK,19,0,10,0.714285714
108,40,0.95,2,23,31,MJK,19,0,10,0.434782609
109,40,0.95,2,13,16,MJK,19,0,10,0.769230769
110,40,0.95,2,9,37,MJK,19,10,0,0
111,40,0.95,2,14,22,MJK,7,0,10,0.714285714
112,40,0.95,2,11,27,MJK,7,0,10,0.909090909
113,40,0.95,2,15,17,MJK,7,0,10,0.666666667
114,40,0.95,2,17,31,MJK,7,0,10,0.588235294
115,40,0.95,2,4,3,MJK,7,10,0,0
116,40,0.95,2,5,22,MJK,7,10,0,0
117,40,0.95,2,5,15,MJK,7,10,0,0
118,40,0.95,2,10,22,MJK,7,10,0,0
119,40,0.95,2,10,27,MJK,7,10,0,0
120,40,0.95,2,8,26,MJK,7,10,0,0
121,40,1.228,2,15,40,MJK,1,5,5,0.333333333
122,40,1.135,2,11,23,MJK,1,5,5,0.454545455
123,40,1.32,2,7,4,MJK,1,5,5,0.714285714
124,40,1.135,2,10,50,MJK,1,5,5,0.5
125,40,1.042,2,10,48,MJK,1,5,5,0.5
126,40,0.95,2,7,20,MJK,1,5,5,0.714285714
127,40,1.042,2,18,44,MJK,1,5,5,0.277777778
128,40,0.672,2,5,29,MJK,1,5,5,1
129,40,1.32,2,9,27,MJK,1,5,5,0.555555556
130,40,1.32,2,7,5,MJK,1,5,5,0.714285714
131,40,0.95,2,6,8,MJK,6,5,5,0.833333333
132,40,1.135,2,18,43,MJK,6,5,5,0.277777778
133,40,0.95,2,5,4,MJK,6,5,5,1
134,40,0.95,2,9,22,MJK,6,5,5,0.555555556
135,40,1.32,2,9,13,MJK,6,5,5,0.555555556
136,40,1.042,2,5,25,MJK,6,5,5,1
137,40,0.765,2,5,5,MJK,6,5,5,1
138,40,1.228,2,5,13,MJK,6,5,5,1
139,40,0.857,2,5,14,MJK,6,5,5,1
140,40,1.228,2,8,12,MJK,6,5,5,0.625
141,40,1.042,2,7,4,MJK,4,5,5,0.714285714
142,40,0.672,2,11,29,MJK,4,5,5,0.454545455
143,40,0.857,2,6,23,MJK,4,5,5,0.833333333
144,40,0.857,2,10,15,MJK,4,5,0,0
145,40,0.95,2,2,0,MJK,4,5,0,0
146,40,1.042,2,5,16,MJK,4,5,5,1
147,40,1.228,2,4,19,MJK,4,5,0,0
148,40,1.135,2,2,0,MJK,4,5,0,0
149,40,1.042,2,4,0,MJK,4,5,0,0
150,40,0.95,2,4,11,MJK,4,5,0,0
151,40,0.95,2,18,42,MJK,2,5,5,0.277777778
152,40,0.95,2,7,14,MJK,2,5,5,0.714285714
153,40,0.95,2,5,0,MJK,2,5,5,1
